<<<<<<< HEAD
encoded_language,average_rating,ratings_count,text_reviews_count
5,4.18,31,5
5,4.12,2,0
4,3.95,4560,85
5,3.95,37,1
5,4.48,293,9
5,4.27,510,14
5,3.8,34623,1168
4,4.09,117,24
5,3.91,50,19
4,4.13,145,31
5,4.17,143,28
4,3.93,47,13
5,4.05,2,1
5,3.6,8,1
5,3.62,386,34
3,3.36,971,101
5,3.45,229,23
4,3.75,409,32
5,3.49,385,29
5,3.79,99,12
5,3.76,1034,78
5,3.36,583,71
5,3.97,8132,589
5,3.81,429,71
5,4.13,6,2
21,3.75,19205,711
5,3.98,35045,1116
21,3.85,1444,80
5,3.97,69912,2789
21,3.74,3303,116
5,3.68,11939,389
21,3.9,21,1
5,3.85,12336,492
21,4.07,52,7
21,3.91,54,1
21,3.78,2095,121
19,3.78,43,2
5,4.24,7738,48
5,4.24,7163,245
5,4.06,79,10
5,4.38,183869,1226
5,4.38,1864,110
5,4.39,289,64
5,4.02,412,37
4,4.17,198,11
5,4.33,8,0
5,4.13,804,21
5,3.6,2977,124
5,3.67,2541,70
5,3.98,490,20
5,3.35,5892,204
5,3.83,47105,1052
5,3.59,9811,279
3,3.77,3893,196
5,4.26,1290,17
5,4.36,124,5
5,3.7,1055,47
4,4.09,533,45
5,4.03,75,5
7,4.09,59077,857
5,3.86,8726,267
5,3.51,227,5
7,3.55,12,2
5,3.73,21997,643
5,3.83,8655,1203
5,3.54,200,19
5,3.7,326,27
5,4.32,19,6
5,4.17,105,6
21,3.81,4382,235
5,4.02,1373,90
5,0.0,0,0
5,4.0,46,0
5,3.78,1436,55
5,3.72,1858,135
5,3.75,16,2
5,4.11,2041,82
5,3.99,3306,263
5,4.13,2499,151
5,4.05,4598,371
5,4.05,797,46
5,4.06,919,13
5,4.01,1160,42
5,3.85,12,2
5,3.78,0,0
5,3.71,12,2
5,3.55,522,47
5,3.9,3,0
5,3.85,3561,230
5,3.73,56,8
5,4.22,2506,48
5,4.24,20,1
5,4.15,21070,286
5,4.21,44061,661
5,3.93,36003,121
5,3.76,16000,1219
5,4.29,330,26
5,4.0,27,4
4,4.19,965,39
5,3.97,179,17
5,3.79,54,11
5,3.79,3618,223
5,3.8,1549,36
5,3.71,33557,1280
5,3.82,67,9
5,4.15,3408,113
5,4.08,4554,151
5,4.07,93,13
5,4.08,3884,132
5,4.04,8405,309
5,4.03,6077,254
5,4.01,5305,166
4,4.02,625,30
5,4.17,1300470,14739
4,4.17,227,18
4,4.17,220,21
5,4.13,64,9
5,3.68,44,0
5,3.98,249884,1691
5,4.02,1551,111
5,4.13,366,23
5,3.47,4,1
5,3.47,18,2
5,4.07,381097,6041
4,4.33,21875,111
5,4.07,2791,273
5,4.02,65,5
5,4.07,3409,228
5,4.02,226,27
5,3.97,824,55
5,4.08,45274,1619
5,3.71,8284,628
5,3.87,7919,163
5,3.77,644,116
4,3.83,18,1
5,4.06,911,40
4,3.85,38,4
5,3.59,258,53
5,3.8,17160,1782
5,3.61,42,3
4,4.17,728,122
5,4.3,4917,352
5,4.17,8004,474
5,4.28,554,52
5,4.04,235,36
4,3.69,2566,254
5,3.55,180,14
5,3.96,6894,501
5,3.99,1110,71
5,3.79,3695,384
5,3.96,1072,20
5,3.96,975,26
4,3.88,595,11
5,4.05,460,17
4,3.96,120,5
5,3.89,223,36
5,3.97,23,0
5,4.08,63915,1825
5,3.98,364091,8754
4,3.26,66,9
5,3.94,238,29
5,4.41,4687,19
5,4.02,38,4
5,4.02,17,1
5,4.26,341,22
5,4.02,55747,1374
5,3.73,162,21
5,4.17,4107,246
5,4.2,542,43
4,4.09,354,8
5,3.72,183,18
5,4.27,43090,800
5,4.27,74,20
4,3.75,134,0
5,3.54,9326,125
5,4.33,194,15
5,3.48,4002,473
4,3.97,2126,123
5,3.91,331,23
5,3.96,111,11
5,3.6,37411,3719
5,3.9,2949,146
4,3.85,14639,667
5,3.8,12448,526
4,4.11,114,12
5,4.02,456,61
4,3.81,103,14
5,3.73,69,9
5,4.7,1338,81
5,4.35,5325,150
5,3.99,2194,121
5,4.36,6025,139
5,4.38,2375,95
5,2.5,4,1
5,4.1,264,13
5,3.52,11,0
5,4.44,1212,18
5,4.08,70,9
5,4.38,3172,40
5,3.6,2835,209
5,3.62,95,3
5,4.08,33489,453
5,3.91,1507,105
5,3.91,667590,6783
5,4.0,162,4
5,3.77,80,6
5,3.0,2,1
5,4.4,4,1
5,4.44,9,1
5,2.67,3,0
5,4.3,7792,176
5,4.3,267,4
7,4.35,569,24
5,3.93,751,17
5,3.73,217,27
5,3.96,639,14
7,3.77,217,15
7,3.77,3,1
5,4.23,708,57
5,4.23,171,14
5,4.34,110,7
5,3.82,464,49
5,3.93,100,3
5,3.7,4,0
5,3.7,12,1
5,4.0,425,27
5,4.39,3485,260
3,4.2,116,9
5,4.17,8625,321
5,3.83,443,29
3,4.05,43,4
5,3.84,5942,150
5,3.64,2260,151
5,4.11,382,26
5,4.35,969,75
5,3.94,3983,513
5,4.04,273,37
5,3.77,3314,95
5,3.54,662,29
5,3.95,5645,603
4,3.42,4094,497
5,3.85,10333,879
5,3.82,1193,95
5,3.64,2098,113
5,3.86,1253,108
5,3.96,605,44
5,4.01,3270,218
5,3.94,34,3
5,3.94,1038,69
5,0.0,0,0
5,3.94,1065,52
7,3.64,0,0
5,3.82,16434,639
4,4.05,3,1
5,3.58,10390,820
5,3.77,151825,6730
5,3.89,17135,675
5,3.85,211060,8890
5,3.85,14798,718
5,3.86,516152,20708
5,3.51,444,56
5,3.19,1048,83
5,3.5,1712,116
5,4.08,30401,723
4,3.99,64278,2525
5,4.25,48088,954
5,4.14,34770,840
5,3.92,4222,180
5,4.13,53962,1200
5,3.93,3637,157
5,4.22,83,4
5,4.24,89,7
5,3.88,571,10
7,3.99,8,1
5,3.76,16324,1145
5,4.1,97710,7357
5,4.18,3192,357
5,3.82,12002,741
5,4.82,32213,930
5,4.63,49122,368
5,4.76,23875,303
5,4.72,15365,290
5,4.69,20308,244
5,4.63,303,12
5,4.71,3613,85
5,3.74,2192,206
4,3.21,22,2
5,4.14,89,7
5,4.09,5911,257
5,4.03,1933,115
4,3.73,1775,86
5,3.81,212,15
5,3.79,797,39
7,4.2,229,19
16,4.13,28,3
5,4.06,3217,29
5,3.92,8100,185
4,4.1,118,20
5,3.85,3423,447
5,3.87,269,43
4,3.5,570,88
5,3.83,846,90
5,3.68,484,40
5,3.72,230,7
4,3.64,355,31
5,3.68,1683,247
5,3.65,548,84
5,3.6,5,2
5,3.62,8,0
5,3.62,86,5
5,3.88,2115,197
5,4.24,2256,71
3,4.02,256,13
5,4.29,307,42
5,3.83,3178,229
5,3.8,8266,831
5,4.29,17,3
5,3.4,4760,532
5,3.89,540,47
5,3.89,1561,169
21,3.89,70,6
5,2.82,13152,904
5,3.64,433,56
5,3.52,111,11
5,4.18,49109,290
5,3.8,2209,88
5,4.02,1583,115
5,4.14,60,7
5,4.14,252,21
5,4.09,7,3
5,4.09,20,1
5,4.09,107,9
7,4.09,7,0
5,3.6,168,16
5,4.28,266,16
5,4.2,1807,44
5,4.0,14185,559
5,4.23,4731,96
5,4.17,6405,127
5,3.67,1442,180
5,3.9,1681,199
5,3.52,3542,303
5,3.51,1240,122
5,3.69,7331,753
5,3.92,9419,1110
5,3.88,19,0
5,3.62,71,4
3,3.75,72,12
5,3.78,5413,499
5,3.82,10452,539
5,3.92,1398,95
5,3.79,1209,106
5,3.87,15680,1074
3,3.81,91,13
5,4.19,200,7
5,3.97,210,25
5,4.05,29,2
5,4.12,3686,24
5,4.45,113,7
5,4.31,106,7
21,4.19,207,5
4,3.98,123,13
5,3.75,104,6
4,3.92,227,17
4,3.83,162,11
5,3.92,101,9
4,3.81,327,22
5,4.16,48919,1089
5,4.16,13359,236
5,4.24,14745,203
5,4.46,922,86
5,3.9,8963,153
5,3.74,46,0
5,3.85,2506,264
5,3.84,196,16
7,3.77,68,5
5,3.49,762,56
5,4.25,15923,666
5,3.81,3090,195
3,3.85,900,61
5,4.44,63599,1518
5,4.24,84421,1201
5,4.54,50951,1038
5,4.43,43065,876
5,4.47,36629,675
5,4.52,37038,767
5,4.45,40736,776
5,4.28,2061,194
5,3.74,98,29
5,4.16,664,23
4,3.61,187,41
5,4.26,139,12
5,3.96,1,0
5,3.55,10655,414
4,3.18,245,30
5,4.32,12618,774
5,4.33,7275,286
5,4.27,6790,337
5,3.64,2612,286
5,3.6,2628,273
5,3.94,3861,140
5,3.5,1158,118
5,3.96,3542,154
5,4.04,6046,174
5,3.99,14812,461
5,3.93,2884,97
5,4.05,86159,5727
5,3.71,23970,570
5,3.89,7081,543
5,3.86,44,1
5,3.69,282,25
5,4.08,17485,2100
5,3.92,1567,182
5,3.79,47,4
5,4.2,421,14
5,3.96,1689,157
4,3.87,1538,184
5,3.82,2762,71
5,3.65,451,17
8,3.86,71,6
5,3.76,1088,52
5,3.86,1141,122
5,3.87,2882,48
8,4.0,4,2
8,4.3,16,1
5,3.45,66,10
5,3.75,206,47
5,3.61,437,31
4,3.67,1845,128
5,3.83,39,6
5,3.93,355,44
4,4.03,17274,113
4,3.97,7525,376
5,3.82,200,12
5,4.12,16918,1107
4,4.08,1646,66
5,4.18,9721,239
5,3.82,1334,47
5,3.58,356,25
5,3.82,348,31
5,3.96,1380,250
5,3.58,11519,981
5,4.05,1506,86
4,4.22,1223,65
5,3.93,58756,2528
5,3.51,4160,241
5,4.05,195,37
5,4.05,226,24
4,4.22,148,9
5,3.92,88,2
5,3.92,18671,1894
7,3.81,104,9
8,3.92,6,2
4,3.49,117,19
5,3.71,65091,2971
4,3.32,164,6
4,3.7,2208,116
5,4.16,28405,1794
7,3.89,78,3
21,4.35,26,3
5,3.6,3704,136
5,3.92,12162,709
4,3.92,4399,515
5,3.67,70,12
5,3.84,1227,124
5,4.02,8632,560
25,5.0,1,0
5,4.1,65,3
4,3.84,17,1
5,4.35,767,89
5,4.05,621,26
5,4.37,173,10
5,3.73,95,16
5,4.27,14,6
5,3.17,42,11
4,3.83,247,13
5,4.04,86290,9497
5,3.89,78,4
5,3.66,1030,231
5,4.21,2102,38
5,4.24,7201,292
5,4.09,2464,87
5,4.17,1437,30
4,4.02,865,32
5,4.18,120,28
21,3.28,99,20
4,3.28,3172,304
5,4.13,82,10
4,3.51,85,16
5,3.73,150,13
5,3.78,112,6
5,3.85,80,1
5,3.91,111,6
5,4.45,1493,99
5,4.39,438,39
5,4.0,242,14
21,3.73,1425,59
5,3.67,0,0
5,3.98,1813,40
5,3.9,261,20
5,3.8,82,10
5,3.81,36446,1486
5,3.92,13,4
5,3.92,8754,300
5,4.5,0,0
5,4.29,280,13
5,3.99,4013,110
16,3.95,87,7
5,3.99,29,2
5,3.88,21524,635
5,3.88,1165,62
5,4.14,213,8
4,4.14,2987,175
5,4.12,2734,84
5,3.91,626,22
5,3.86,238,9
5,3.83,76,3
5,3.96,694,64
5,3.93,52,5
4,3.52,274,28
5,4.37,1665,92
8,3.75,2,0
5,4.61,23,4
5,4.18,2040,150
5,4.49,63,8
4,3.63,25,5
5,3.6,10,3
5,4.24,1069,132
5,4.17,316,19
5,4.12,25,0
5,2.0,1,0
5,3.69,2530,182
5,4.07,192,10
5,4.07,926,74
5,4.27,9853,72
5,3.67,866,37
5,4.07,455,43
5,3.91,8615,499
4,4.04,352,12
5,3.94,529,17
5,4.23,82,9
5,3.8,23157,1287
4,3.44,17,2
5,3.78,169,6
5,4.28,4913,40
5,3.7,1070,70
5,3.99,925,37
5,4.26,419,50
5,4.1,3299,57
5,3.63,389,32
5,0.0,0,0
4,3.87,388,15
4,3.79,1535,107
4,3.87,366,13
3,3.92,343,11
4,3.98,724,34
4,3.91,412,20
5,4.09,202,13
5,4.16,790,113
5,3.84,176,32
5,4.51,246,21
5,4.0,2,0
5,3.7,10,0
5,4.09,245,5
5,4.0,4,0
5,4.0,4406,160
5,3.9,418,44
5,4.01,194,11
5,0.0,0,0
5,3.85,8494,289
5,4.15,585,14
5,3.93,1417,41
5,4.32,582,10
5,4.23,768,18
5,4.23,441,7
5,3.64,223,22
5,4.16,6422,161
5,3.99,1483,68
5,4.06,1546,64
5,3.87,11,3
5,3.35,801,56
7,3.87,10,0
5,3.98,942,48
5,3.94,12098,295
5,4.05,8,0
4,4.12,120,11
5,3.75,84,5
5,4.19,496,41
5,4.17,101,11
5,4.04,1783,93
8,3.46,46,0
7,3.46,56,5
5,4.06,28940,1632
5,4.14,46146,1158
5,3.92,6650,150
5,3.8,989,32
5,3.8,6798,162
5,4.0,37314,1040
5,4.4,667,5
5,3.73,5641,315
5,4.03,11035,418
5,4.09,11070,150
5,4.11,9423,90
5,3.61,2665,304
5,3.83,604,34
5,3.75,4,1
4,4.1,50,6
5,4.1,9,1
5,4.04,18289,614
5,4.24,6368,307
5,4.16,276,19
5,4.02,276,52
5,3.68,266,31
5,3.66,9760,402
5,3.87,14928,470
5,4.0,13891,628
4,4.08,279,24
5,3.91,1315,69
5,3.9,109,15
5,4.14,1193,103
5,4.36,3023,303
5,4.36,1959,198
5,3.72,20,1
5,4.38,592,39
5,4.23,9,0
5,4.22,4809,315
5,3.8,313,19
5,3.89,5738,630
5,4.36,20,2
5,3.91,95,10
5,2.62,2,1
5,3.67,1725,120
5,4.05,4370,221
3,3.73,8709,534
5,3.67,1,0
5,3.97,4863,221
4,4.1,462,35
4,4.08,89,5
5,3.97,174,8
5,3.57,39,5
5,4.0,1292,20
5,4.05,1153,16
5,4.06,1060,18
5,4.02,1017,33
5,4.06,2481,35
5,4.52,27,3
5,3.92,42,4
5,4.01,13,1
5,3.72,607,22
5,3.98,2173,89
5,3.61,27,4
5,3.73,34,6
5,3.5,26,1
5,3.67,3,1
5,4.29,57,4
5,3.98,10327,318
5,3.82,11,2
5,4.01,63501,1663
5,4.04,302,8
4,4.32,14,2
5,4.08,9679,640
4,4.0,19,2
5,3.87,1,0
5,3.37,15,4
8,4.78,0,0
4,4.08,5011,88
5,3.8,631,60
4,4.0,961,29
5,4.59,8634,118
5,4.57,2779,19
5,4.6,7480,119
5,3.96,222,16
4,3.85,26,1
5,3.83,36,4
5,3.76,57,2
11,3.76,6,1
5,4.1,66,7
5,3.79,23,1
5,3.93,85,12
5,4.11,332,22
4,4.06,1041,53
5,4.24,9298,312
5,4.21,489,12
5,3.72,4667,703
5,4.13,955,195
5,3.82,6015,566
5,3.59,124,17
5,3.85,15495,1037
3,4.0,7407,297
5,3.97,243,23
5,4.05,0,0
5,3.98,2742,104
3,3.74,59,4
5,3.78,638,39
5,3.91,1307,22
3,3.91,43,4
5,3.88,167,8
5,3.99,10891,230
5,3.62,426,30
5,3.97,400,32
4,3.88,782,84
3,4.03,466,15
4,4.08,263,17
5,4.05,1073,30
5,4.07,659,30
5,4.04,7,0
5,3.94,6816,227
5,4.35,19542,184
5,4.22,12438,264
5,4.38,1206,49
5,3.69,19,4
5,4.04,1789,144
5,3.95,2685,235
4,4.09,283,24
4,4.12,8,0
5,4.0,289,11
5,3.85,5729,256
5,4.0,5810,200
5,3.96,49,3
5,3.7,45,2
5,4.12,8,1
4,4.29,38757,826
5,4.29,768,47
5,4.29,10,1
4,3.49,73,1
4,3.81,165,24
5,3.61,2433,146
5,3.77,78,10
5,3.81,95,10
5,4.45,1372,87
5,3.96,1369,17
5,3.79,1458,98
5,3.0,3,0
4,4.69,730,36
4,4.11,10,2
5,4.1,10,1
5,3.71,7,0
5,3.95,91,2
3,3.93,83,6
5,3.57,77,3
13,3.68,2,0
13,3.95,2,0
5,3.88,17,2
5,3.82,18,2
5,4.52,118,8
5,3.93,83,22
5,3.69,279,19
5,3.72,10,0
5,3.84,411,32
5,3.77,337,47
5,3.87,2824,299
4,3.78,1986,246
7,3.99,63,1
4,3.72,155,11
5,3.91,3618,425
5,3.75,1183,74
5,4.03,7717,742
5,3.68,181,29
4,3.91,421,99
5,4.37,564,30
5,3.67,6,0
5,3.67,25,0
5,4.16,27382,1138
5,4.14,42454,2156
5,4.1,31540,1434
5,4.02,20630,1310
5,3.91,97343,8068
5,3.91,3689,566
5,4.22,923,75
5,4.18,1425,130
5,3.72,820,31
5,3.71,14,3
3,4.19,15,1
4,3.88,4,1
5,3.85,853,54
5,3.65,208,16
4,3.9,30,4
5,3.12,8,2
5,4.21,3190,325
5,3.81,232,25
5,4.37,5162,325
21,3.81,28,3
4,3.58,110,7
5,3.9,44607,4114
5,3.99,120,5
5,4.0,81,3
5,3.68,310,16
5,4.13,614,68
5,4.02,586,62
5,3.95,773,86
5,4.09,414,37
5,2.83,2,1
3,4.1,490,41
5,3.77,2470,233
5,4.64,169,17
5,4.01,12452,1179
5,3.9,1751,170
5,3.53,92,7
5,4.24,375,24
5,3.5,2,0
5,4.08,56471,3809
5,3.92,266,19
5,3.92,83997,3992
5,4.04,1123,62
5,4.0,14,2
5,4.09,29,3
4,4.06,77,13
5,3.83,12131,319
4,4.04,11380,1253
21,4.04,2,1
5,3.87,1343,144
5,3.89,3783,286
5,4.02,7660,448
5,3.99,5755,575
5,3.93,5677,254
5,4.15,4978,258
5,3.83,180,16
5,3.83,115,17
5,3.97,52567,2358
5,4.28,1829,57
5,3.97,30281,1694
5,3.95,10,1
5,4.14,18,4
4,3.5,50,11
5,3.91,1614,173
5,3.72,24,2
5,3.78,1,0
5,3.97,13628,754
4,3.74,24619,765
5,3.74,5,0
5,3.91,2264,185
5,3.98,1047,34
16,3.93,21,2
5,3.98,11,1
5,3.98,20,2
11,0.0,0,0
5,3.75,9276,163
5,3.75,3,0
5,3.97,83,4
5,3.97,90,8
5,3.75,105,7
5,4.06,9,1
5,3.73,34,4
5,3.85,85,12
5,4.19,794,65
5,3.91,74,12
5,4.19,48,4
5,4.19,2136,108
5,3.71,254,34
5,4.29,125,6
5,4.37,1049,43
4,4.2,225,21
5,3.91,9844,1050
5,3.84,206,47
5,4.15,102,20
5,4.08,489,36
5,4.15,10138,994
5,4.1,2144,89
3,4.08,1459,78
5,4.0,1081,228
4,3.77,457,44
5,3.68,4603,121
5,3.71,527,26
5,3.67,758,48
5,3.72,1035,42
5,4.11,3841,189
5,4.24,0,0
5,3.83,189090,3293
5,4.03,15869,248
5,4.01,21603,261
5,3.96,30129,566
5,4.09,7776,737
5,3.81,3265,187
5,4.12,5347,396
4,3.52,708,68
5,4.12,1870,92
5,4.17,2689,79
5,3.45,11,1
4,4.49,2052,253
5,3.95,373,27
5,4.07,87,1
5,4.22,5325,520
5,3.49,2474,257
5,3.93,1495,52
4,3.93,254,73
5,4.18,1623,101
5,4.04,4163,220
5,3.74,2164,212
5,4.24,191,20
5,3.99,2387,115
5,3.94,1617,231
4,4.36,14,3
5,3.89,50,11
5,3.95,196,25
4,3.74,469,57
5,3.77,382,42
21,3.63,28,3
5,3.96,104,13
5,4.23,13,1
5,3.85,9,0
21,3.57,0,1
5,4.01,1570,63
4,4.09,152,12
5,4.28,1342,178
5,4.28,13,1
5,4.08,12,1
5,4.39,4146,175
5,3.91,5029,282
5,3.92,3629,145
5,4.09,10055,244
5,4.03,6019,397
5,4.05,5153,327
5,4.03,10640,905
5,4.05,4615,255
5,4.05,4460,302
5,4.12,3014,56
5,4.14,74,5
5,3.69,167,14
7,3.9,6398,75
5,3.81,4958,285
5,3.73,278,14
5,3.49,331,42
7,3.98,688,50
21,4.04,233,20
7,3.96,293,18
7,3.65,184,20
5,3.95,120,16
5,3.87,4786,24
5,4.06,31,4
4,3.46,1019,27
5,3.67,12,0
5,3.73,128,15
4,3.6,2963,120
5,3.76,54,13
5,4.16,217,8
5,3.25,4,0
5,3.75,7,0
5,4.09,42668,690
4,4.09,382,47
4,4.09,205,25
4,4.09,48,12
5,4.09,272,31
5,4.38,45,3
5,4.09,44,7
5,4.09,10,5
4,3.83,151,8
5,3.87,155,8
4,3.8,18,0
5,3.47,34,3
5,3.85,120,11
4,3.8,35,5
3,4.16,140,3
5,4.0,9,0
5,3.86,474,31
4,3.72,80,3
4,3.75,104,15
5,3.71,112,4
5,3.54,122,5
5,3.94,288,17
5,3.27,179,14
5,4.29,4,0
5,3.69,114,7
5,3.9,809,63
5,4.08,72,14
5,3.3,8,2
5,4.01,94,10
5,3.32,58,9
5,3.99,12555,799
5,3.59,5675,456
5,3.94,1871,127
5,3.64,182,25
5,3.95,8515,331
5,4.22,2007,52
5,4.16,354,12
5,4.24,1799,64
5,3.92,11,2
4,3.93,257,29
4,4.08,531,11
5,4.0,1,0
5,4.09,127,6
5,4.15,1148,133
5,3.92,226,25
4,4.21,228,30
5,4.26,678,11
5,4.1,30,2
4,3.79,183,47
5,3.81,87478,2908
5,4.07,640,65
5,4.54,3604,78
5,3.81,316,50
5,3.58,428,48
5,3.76,24243,2326
5,3.87,2737,173
5,3.62,1121,60
4,3.75,14,4
4,3.35,71,10
5,4.5,3,1
5,4.06,22370,952
5,4.35,5521,773
5,4.24,630511,19806
5,4.25,1766725,47951
4,4.25,139,34
5,3.76,1840,245
5,3.88,324482,9360
5,3.92,91475,3132
4,3.73,1233,146
5,3.93,534,32
5,4.07,3445,349
4,3.99,3369,105
5,4.17,1583,32
4,4.08,1107,38
5,4.1,1355,43
4,4.19,1196,37
5,4.19,1059,27
5,4.37,19747,1006
5,3.96,46,5
7,3.84,6,1
5,2.88,654,60
5,3.42,846,91
5,3.67,1679,192
5,3.96,11216,724
4,3.96,121,20
5,3.95,56333,1565
5,4.07,39521,859
5,4.15,39692,998
5,3.95,194,16
5,3.9,281,26
3,3.64,64,3
5,3.91,32,5
4,3.74,127,7
5,3.47,138,4
5,3.84,1063,86
5,3.86,6507,398
5,3.39,3832,256
5,3.8,1736,155
5,3.98,1062,63
5,3.88,1472,76
5,4.28,1370,60
5,4.21,677,42
4,4.15,1045,66
5,3.79,238,11
7,3.8,261,28
21,3.9,52,7
21,4.32,30,4
4,4.21,7343,730
5,4.16,9119,140
5,4.0,19663,482
5,3.69,1459,132
5,3.64,60,7
5,3.72,3917,195
5,4.05,1008,37
5,3.93,335,38
5,3.8,189,17
5,3.99,339,45
3,3.97,2430,77
5,3.99,47626,1221
5,4.12,7266,210
5,4.4,5355,238
5,3.92,241,28
5,4.33,14,4
5,4.04,14,2
4,4.4,70,17
4,4.53,866,42
5,4.14,27,3
5,3.79,36,9
5,4.22,20,1
5,4.13,23134,750
4,3.93,130,17
5,3.96,1977,101
5,3.7,44,9
5,3.99,5525,342
7,3.9,50,9
7,4.06,6293,152
5,4.12,1030,24
5,4.01,821,52
5,4.08,1113,70
5,3.81,401,27
5,3.65,377,25
5,3.67,695,51
5,3.74,6780,566
4,4.03,552,26
5,3.85,1312,106
4,3.81,914,92
5,3.4,5,2
5,3.77,1128,79
5,4.14,1245,26
5,3.93,5967,109
5,3.94,2825,121
5,3.92,2152,70
5,3.4,5,0
5,0.0,0,0
5,3.4,147,14
5,3.72,27,0
5,4.05,3523,99
5,3.69,152,4
5,4.06,16301,117
5,4.11,16304,148
5,4.11,18543,124
5,3.99,15512,219
5,4.0,29,2
5,3.99,76,5
5,3.57,194,7
4,3.15,242,28
5,3.91,7506,82
5,3.57,182,6
5,4.16,9080,144
5,3.87,43,0
5,3.56,50,5
5,3.67,159,5
4,4.06,49,0
5,3.67,2049,49
5,3.82,108,2
5,3.98,295,3
5,3.86,1255,22
4,3.74,7543,39
4,4.01,227,1
5,4.24,40324,1001
5,4.24,393,57
5,4.28,34996,586
5,4.07,28120,411
5,3.84,1673,112
5,4.16,38,1
5,3.96,245,20
5,3.93,357,58
4,3.99,468,36
5,3.46,982,52
5,3.53,1194,50
5,3.49,1003,46
5,3.6,52,5
4,4.05,459,41
5,3.93,3093,205
4,4.1,15135,584
5,3.8,3061,148
4,4.0,6283,268
5,2.96,6,0
5,4.26,5394,299
5,3.97,72,6
5,3.0,2,0
5,4.45,53,10
5,4.14,21769,803
5,3.68,13601,611
5,3.96,1388,109
5,3.96,3684,165
4,4.0,19,4
5,3.63,266,24
5,3.96,5875,182
5,3.85,7,0
5,4.2,434,7
5,3.76,4655,202
5,4.04,3039,34
5,3.89,62,4
4,4.16,521,8
5,3.82,337,46
5,4.11,1416,20
5,3.9,6061,174
5,3.73,126,14
5,4.09,37694,414
5,4.18,29350,320
5,3.88,7519,319
5,3.73,9677,377
5,3.91,21714,717
5,4.2,20025,215
8,3.97,61,0
5,3.21,10304,1092
5,3.49,1548,98
4,4.17,1264,195
5,4.17,539,62
5,4.09,180,10
5,3.81,3048,34
4,4.2,10429,158
4,3.95,2026,14
4,3.93,2508,22
4,3.77,573,39
4,3.9,3289,29
5,4.12,11911,174
5,4.27,18764,320
5,4.25,18531,249
3,4.06,9786,103
5,4.22,12813,986
5,4.11,2457,356
5,3.7,5157,553
4,3.75,4672,512
5,4.21,22431,736
5,4.21,18141,278
5,4.11,2317,161
4,3.7,505,37
5,4.12,2281,166
4,4.18,771,42
4,3.91,3439,132
5,4.1,3941,71
5,4.02,255,12
5,3.44,42,3
5,4.02,3448,516
5,3.72,1815,41
4,3.81,76,5
5,4.0,42,1
5,4.19,76314,2580
5,4.21,372,11
5,4.25,92,4
5,4.07,455,25
5,3.7,833,127
5,4.18,3,1
5,4.12,31,4
5,4.53,3529,171
5,3.86,203,12
5,4.29,13919,526
21,4.29,34,6
5,3.81,194545,4260
5,3.97,16024,894
7,4.31,3045,215
5,4.0,44210,1942
5,3.86,10514,865
5,3.97,1123,90
21,3.81,27,2
5,4.33,577,36
5,4.11,7726,221
5,4.05,62589,4920
5,4.04,236028,3247
5,4.25,135109,10380
5,4.09,391,26
4,3.99,6,0
5,3.98,18883,1417
5,4.15,188,3
5,4.09,1053,126
5,3.71,1221,85
5,4.03,222,11
4,4.23,23,4
5,3.74,12858,1036
5,3.76,15416,1152
5,3.49,19252,1673
5,3.54,587,120
5,3.5,31,0
5,3.32,3248,590
5,3.96,26443,2116
5,3.45,5308,482
4,3.61,82,6
8,3.96,2,0
5,4.16,1715,63
8,3.72,1,0
7,3.96,45,4
5,3.76,302,16
5,3.79,3456,285
5,4.05,1348,76
5,3.5,2172,158
5,3.7,1546,110
3,4.16,7703,521
5,4.23,2552,103
5,4.05,12764,376
4,4.32,86,9
4,4.21,2409,232
3,3.92,46,4
5,3.96,17480,1459
5,3.81,657,87
5,4.1,234929,15790
5,4.39,431,25
5,3.55,11,1
5,3.72,797,29
5,3.14,7,1
5,3.83,6,0
4,3.88,164,13
4,4.12,93,10
5,4.15,4383,88
4,4.24,1281,64
5,4.17,5,0
5,0.0,0,0
4,3.82,31,9
4,3.87,19,2
5,3.76,346,30
4,4.34,2484,88
4,3.93,1476,124
5,4.17,97,17
5,4.17,41,5
5,3.92,2129,64
8,3.79,5,0
4,3.97,2207,61
5,3.99,339,11
5,3.97,297,6
4,4.0,274,8
5,3.98,239,5
4,4.02,247,7
5,4.0,254,6
13,3.99,2,0
5,4.05,6387,66
4,3.58,132,4
5,3.89,74,4
5,3.78,1248,21
5,3.9,47,0
5,4.02,2909,10
5,3.39,28,6
5,4.15,28217,298
5,3.93,6877,374
5,4.01,2993,107
5,4.09,92989,4663
5,4.21,595,44
5,4.11,18,1
5,3.54,128,15
4,4.11,861,81
4,4.34,616,49
3,4.21,61,6
4,4.29,20343,692
4,4.24,713,30
4,4.17,898,52
4,4.16,68,4
5,3.95,21,1
5,4.46,129,8
4,4.1,673,55
5,4.13,4076,104
4,4.08,4380,308
5,4.03,305,44
5,4.21,5066,523
5,3.08,13,1
5,4.06,888,69
5,4.22,654,43
5,4.25,582,22
5,4.01,6049,648
4,4.01,24,7
5,4.01,4,0
5,4.04,25,6
5,4.05,2036,80
5,4.25,5325,357
4,3.57,71,8
5,4.18,12472,573
5,4.36,50427,1053
5,4.1,6057,136
5,4.12,84357,3322
5,0.0,0,0
5,3.92,110,15
4,3.28,3282,518
